director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,cast_total_facebook_likes,language,country,content_rating,budget,actor_2_facebook_likes,movie_facebook_likes
34,541,10000,3275585,1,13160,1,0,R,11500000,721,561
11,411,22000,35537564,0,24063,1,1,R,11500000,851,11000
11,18,185,13751,0,299,1,0,PG,11400000,62,135
0,353,854,229311,1,2705,1,0,R,11350000,578,271
12000,801,19000,167780960,0,21499,1,1,PG,11000000,875,3000
1000,272,3000,13214255,0,4082,1,1,R,11000000,275,26000
767,382,597,111722000,0,1966,1,1,PG-13,11000000,396,7000
608,579,979,3753806,0,3133,1,0,R,11000000,594,0
607,251,11000,1987762,0,11853,1,1,R,11000000,414,12000
529,472,40000,9170214,0,69746,1,1,PG-13,11000000,29000,14000
474,82,1000,32131483,0,2212,1,1,PG-13,11000000,970,2000
460,73,14000,3074838,0,14372,1,1,R,11000000,153,0
386,812,14000,10214647,0,17490,1,1,R,11000000,1000,0
300,787,1000,2832826,0,3072,1,1,R,11000000,979,174
287,233,767,148170000,0,2053,1,1,PG,11000000,281,14000
238,22,60,352786,0,150,1,1,PG-13,11000000,35,0
197,632,755,90556401,0,3507,1,1,G,11000000,734,0
163,488,683,41227069,0,2436,1,1,PG,11000000,548,19000
120,664,12000,78900000,1,16539,1,1,PG,11000000,980,0
107,549,664,37766350,0,3376,1,1,PG-13,11000000,551,0
80,1000,3000,101736215,0,8134,1,1,R,11000000,1000,0
71,553,8000,13592872,0,10982,1,1,R,11000000,723,671
64,553,16000,33305037,0,17866,1,0,PG-13,11000000,638,34000
58,258,482,1066555,0,1526,0,1,R,11000000,362,411
52,647,723,27669413,0,3101,1,0,R,11000000,651,0
52,489,1000,12610731,1,3050,1,1,R,11000000,935,0
42,808,1000,49797148,0,3435,1,1,R,11000000,854,0
36,633,886,52929168,0,3280,1,1,R,11000000,655,7000
34,54,838,38317535,0,995,1,0,PG-13,11000000,55,36000
34,322,383,34334256,0,1945,1,1,R,11000000,333,16000
31,536,651,16667084,0,3119,1,1,PG-13,11000000,610,11000
18,183,658,3034181,0,1559,1,0,R,11000000,463,550
15,602,17000,50461335,0,20466,1,1,PG-13,11000000,1000,15000
8,40,14000,2807854,0,14281,1,1,PG-13,11000000,163,967
5,532,584,23978402,0,3850,1,1,PG-13,11000000,580,365
5,443,1000,13558739,0,2729,1,1,R,11000000,660,449
4,424,960,4814244,0,2415,1,0,R,11000000,448,405
2,651,799,13903262,0,4291,1,1,PG-13,11000000,711,0
0,504,11000,460935665,1,13485,1,1,PG,11000000,1000,33000
0,123,358,18381787,0,1114,1,0,PG-13,11000000,156,13000
0,513,1000,78900000,0,2524,1,0,R,11000000,581,23000
0,191,276,39025000,0,903,1,0,R,11000000,258,0
0,303,11000,13103828,0,12237,1,1,R,11000000,472,5000
0,280,639,5669081,0,1807,0,0,R,10818775,377,0
43,357,3000,56729973,0,5286,1,1,R,10800000,723,0
365,723,887,76600000,0,3876,1,1,PG,10700000,770,11000
365,723,887,76600000,0,3876,1,1,PG,10700000,770,11000
57,132,541,22160085,0,1228,1,1,PG-13,10600000,451,1000
14000,548,861,434949459,0,2811,1,1,PG,10500000,725,34000
20,844,22000,26589953,1,26233,1,1,R,10500000,982,44000
17,770,1000,14114488,0,3827,1,1,PG-13,10500000,887,616
16,637,4000,38201895,0,6223,1,1,R,10500000,656,0
11,327,665,125169,0,2272,1,1,R,10500000,446,119
13000,309,11000,14479776,0,12418,1,1,PG-13,10000000,430,20000
11000,188,11000,531009,0,22319,1,1,R,10000000,11000,0
835,893,49000,138339411,0,63710,1,1,R,10000000,13000,31000
608,386,1000,3205244,0,2265,1,0,PG-13,10000000,579,0
608,149,1000,6201757,0,1690,1,0,R,10000000,452,608
532,711,4000,9801782,0,6046,1,1,R,10000000,796,0
500,718,11000,20338609,0,12946,1,1,PG-13,10000000,912,683
482,482,852,52200504,0,2426,1,0,PG-13,10000000,542,29000
448,93,273,2086345,0,529,0,0,PG-13,10000000,114,0
446,1000,22000,44886089,0,40117,1,1,R,10000000,13000,2000
434,472,1000,8460995,1,2618,1,1,R,10000000,622,0
425,901,13000,85300000,1,27378,1,1,R,10000000,11000,0
419,7,398,128486,1,569,0,0,R,10000000,149,0
406,759,989,10824921,0,3462,1,1,R,10000000,939,16000
387,64,6000,7574066,0,6322,1,1,R,10000000,139,0
350,250,460,8111360,0,1334,1,0,R,10000000,372,0
342,393,623,10200000,0,1722,1,1,PG,10000000,508,578
337,820,11000,21589307,0,13960,1,1,PG-13,10000000,1000,27000
322,534,851,29392418,1,3190,1,1,R,10000000,543,368
304,736,940,47536959,0,3277,1,1,R,10000000,906,12000
304,736,939,47536959,0,3276,1,1,R,10000000,906,12000
302,428,893,226792,1,3049,1,0,R,10000000,798,117
293,547,773,28873374,0,2787,1,1,PG,10000000,734,0
287,257,745,29500000,0,1954,1,1,PG,10000000,730,0
275,102,439,3607,0,940,1,0,R,10000000,161,0
235,229,4000,68353550,0,5270,1,1,PG-13,10000000,464,0
216,885,1000,131617,0,5761,1,1,R,10000000,922,661
176,39,176,16033556,1,361,1,1,PG-13,10000000,67,0
163,482,723,80150343,0,3189,1,1,R,10000000,651,0
163,448,723,63270259,0,3492,1,1,R,10000000,651,0
157,581,2000,4244155,0,3374,1,1,R,10000000,616,0
134,307,655,20339754,0,2737,1,1,R,10000000,651,441
129,221,749,1754319,0,2214,1,1,PG-13,10000000,252,0
108,111,220,33071558,0,583,1,0,PG,10000000,186,21000
108,186,1000,46377022,0,1898,1,0,PG-13,10000000,400,48000
108,400,634,1055654,0,2673,1,0,PG-13,10000000,436,0
108,270,1000,37470017,0,1982,1,0,R,10000000,322,0
105,269,982,2331318,0,2603,1,1,R,10000000,503,0
102,970,14000,5348317,0,18712,1,1,R,10000000,3000,0
87,444,1000,6842058,1,3818,1,1,R,10000000,581,14000
82,139,695,16800000,0,1593,1,0,G,10000000,275,0
78,619,854,33000000,1,3394,1,1,PG-13,10000000,841,0
73,26,848,882290,1,1526,1,0,R,10000000,643,999
71,385,795,15447,0,2655,1,1,R,10000000,474,89
70,634,4000,110175871,0,7461,1,1,PG-13,10000000,1000,4000
66,816,2000,33583175,0,5628,1,1,PG-13,10000000,904,16000
65,577,633,50752337,0,3362,1,1,PG,10000000,613,0
65,730,18000,40485039,0,20795,1,1,PG,10000000,769,0
65,393,798,78845130,1,2480,1,0,R,10000000,465,0
64,72,144,5004648,0,474,0,0,R,10000000,110,0
63,2,24,9473382,0,29,0,0,R,10000000,3,0
63,172,7000,6619173,0,7747,1,1,R,10000000,353,25000
60,699,823,3333823,0,5262,1,1,PG-13,10000000,759,0
58,242,14000,25464480,0,15251,1,1,PG-13,10000000,537,15000
50,741,17000,3571735,0,21711,1,1,R,10000000,908,0
47,442,3000,12570442,0,4053,1,1,R,10000000,497,808
43,611,1000,306715,0,5213,1,1,PG-13,10000000,788,724
41,1000,16000,1309849,0,29177,1,0,PG,10000000,11000,0
41,577,722,4280577,0,2859,1,1,PG-13,10000000,580,0
34,683,11000,1939441,0,23187,1,1,R,10000000,11000,20000
32,120,535,32101000,0,1109,1,0,R,10000000,211,0
31,551,4000,10561238,0,6388,1,0,PG-13,10000000,980,0
28,582,962,12514138,0,3871,1,1,R,10000000,826,1000
25,553,902,3041803,0,2735,1,0,PG,10000000,576,345
25,861,929,21371425,1,3679,1,1,PG-13,10000000,927,13000
25,654,931,6982680,0,3848,1,1,PG-13,10000000,744,262
23,232,22000,1011054,0,23513,1,0,R,10000000,893,0
22,558,918,17655201,0,3317,1,1,G,10000000,624,851
21,499,17000,11043445,0,20312,1,1,PG-13,10000000,1000,1000
21,36,78,169379,0,221,0,0,R,10000000,61,874
19,130,4000,35794166,0,4687,1,1,PG-13,10000000,334,20000
18,2000,7000,8070311,0,13626,1,1,PG,10000000,2000,0
15,121,1000,7691700,0,2140,0,0,PG-13,10000000,767,0
13,368,494,55865715,0,2013,1,0,PG-13,10000000,392,0
11,220,1000,27736779,0,2403,1,1,R,10000000,412,13000
9,448,690,20384136,0,2402,1,1,R,10000000,533,0
9,934,12000,6044618,1,26961,1,1,R,10000000,11000,398
7,1000,23000,63319509,0,28734,1,1,PG-13,10000000,1000,0
7,875,12000,19348,0,16118,1,1,PG-13,10000000,3000,370
7,611,906,5561,0,4725,1,1,PG-13,10000000,848,160
7,73,931,30306281,0,1917,1,1,R,10000000,797,744
6,271,1000,69800000,0,2419,1,1,R,10000000,745,855
5,338,556,18272447,0,2149,1,1,R,10000000,475,331
4,4,533,26583369,0,578,1,1,PG-13,10000000,35,10000
4,678,982,25339117,0,4259,1,1,PG-13,10000000,945,0
4,655,939,7563670,0,3651,1,1,PG-13,10000000,702,518
4,311,754,3060858,1,1891,1,1,R,10000000,324,208
3,826,14000,1631839,0,17665,1,1,R,10000000,1000,242
2,30,772,11703287,0,1058,1,1,PG-13,10000000,232,1000
0,201,874,6197866,0,1351,1,0,G,10000000,262,0
0,719,886,6491350,0,5139,1,1,PG,10000000,808,49
0,51,478,488872,1,700,0,0,PG,10000000,83,0
0,699,10000,25600000,0,12097,1,1,PG-13,10000000,919,10000
0,294,23000,5484375,0,24270,1,1,PG-13,10000000,342,0
0,20,20000,866778,0,20364,1,0,PG-13,10000000,329,0
0,769,13000,30651422,0,16693,1,1,R,10000000,1000,10000
0,658,1000,17544812,0,4707,1,1,R,10000000,683,0
0,203,18000,16153600,0,19065,1,1,R,10000000,269,720
0,322,628,7764027,0,2061,1,1,R,10000000,497,0
0,851,1000,2185266,0,4266,1,1,R,10000000,975,1000
0,503,975,1276984,0,3059,1,0,R,10000000,537,795
0,622,966,900926,0,3307,1,1,R,10000000,799,319
0,119,990,598645,0,2006,1,0,R,10000000,711,725
0,91,603,578527,1,988,1,1,R,10000000,175,883
0,27,1000,449558,0,1163,1,0,R,10000000,54,0
0,403,865,447750,0,2126,1,1,R,10000000,685,0
350,39,326,56437947,0,486,1,0,PG-13,9800000,48,0
2,186,6000,71442,0,6829,0,0,PG,9600000,637,0
0,195,786,2483955,0,1674,1,1,R,9600000,228,957
162,0,23,7002255,0,29,0,0,PG-13,9500000,6,0
41,525,723,57176582,0,3939,1,1,R,9500000,706,0
0,67,617,58214,0,916,1,1,R,9500000,163,10000
22000,379,716,25530884,0,1997,1,1,R,9000000,651,40000
930,433,982,349618,0,2942,1,0,R,9000000,602,375
909,184,909,24530513,0,1633,1,1,PG-13,9000000,203,0
608,25,149,112935,0,251,1,0,R,9000000,44,484
473,685,890,36049108,1,3661,1,1,R,9000000,851,0
278,51,402,50000000,0,934,1,1,G,9000000,343,0
92,862,1000,34074895,0,5420,1,1,R,9000000,886,0
85,118,311,33244684,0,760,1,1,R,9000000,189,0
78,,0,6262942,1,0,1,1,PG-13,9000000,,18000
65,908,2000,71519230,1,6807,1,1,R,9000000,971,15000
64,748,2000,11860839,0,4617,1,1,PG,9000000,892,0
57,664,1000,21569041,0,3745,1,1,PG-13,9000000,837,0
57,805,975,18761993,0,2944,1,1,R,9000000,931,549
49,261,702,2955039,0,2007,1,1,PG-13,9000000,616,313
38,316,745,1530535,0,1721,1,1,R,9000000,591,215
29,161,711,11883495,0,1462,1,0,R,9000000,427,0
26,611,1000,4881867,0,3767,1,1,R,9000000,1000,1000
23,440,1000,25000000,1,2951,1,1,PG,9000000,659,0
23,471,1000,4681503,0,2478,1,1,R,9000000,710,838
19,806,1000,23078294,0,3590,1,1,PG-13,9000000,934,0
17,179,607,16235293,0,1611,1,1,R,9000000,318,0
8,587,982,18225165,0,3114,1,1,R,9000000,729,0
6,375,963,1000000,0,2209,1,0,PG,9000000,750,122
6,617,904,31487293,0,2807,1,1,PG-13,9000000,715,0
3,204,679,883887,0,1426,1,1,PG,9000000,537,0
3,38,472,27445,1,561,1,1,R,9000000,39,1000
3,305,2000,162,1,2802,1,0,R,9000000,368,0
0,407,3000,20035310,0,4409,1,1,PG-13,9000000,683,580
0,130,591,10161099,1,1341,1,0,PG-13,9000000,520,0
0,230,922,1046166,0,1835,1,0,PG-13,9000000,374,128
0,766,13000,17096053,0,15716,1,1,R,9000000,933,5000
0,548,22000,8579684,0,24324,1,1,R,9000000,557,0
0,548,22000,8579684,0,24324,1,1,R,9000000,557,0
0,132,402,3193102,0,1335,1,1,R,9000000,296,944
0,319,678,225377,0,1557,0,0,PG-13,8900000,432,33000
4,93,442,174635000,0,822,1,0,PG-13,8800000,162,0
0,407,21000,5480996,0,39507,1,1,R,8700000,18000,0
8,896,4000,14373825,0,6954,1,1,R,8600000,922,0
422,422,861,4992159,0,3306,1,1,R,8550000,499,713
319,179,2000,4440055,0,3279,1,0,PG,8500000,552,0
188,35,187,6047856,1,358,1,1,R,8500000,127,1000
163,636,2000,140244,0,4168,1,1,R,8500000,716,8000
85,514,1000,15171475,0,2777,1,1,R,8500000,855,0
68,1000,3000,21564616,0,8097,1,1,PG-13,8500000,1000,0
66,85,15000,32279955,0,15554,1,1,R,8500000,241,65000
54,581,40000,34872293,0,42002,1,1,R,8500000,618,963
43,122,563,29200000,0,1097,1,1,R,8500000,236,1000
21,782,931,28563926,0,3819,1,1,PG-13,8500000,855,720
17,429,35000,34017854,0,36892,1,1,PG-13,8500000,966,8000
9,428,584,131175,0,1885,1,1,PG-13,8500000,430,22000
83,794,3000,1712111,0,7875,1,1,PG-13,8495000,1000,0
24,10,127,5725,0,163,0,0,R,8400000,10,560
608,43,149,3958500,0,390,1,0,R,8200000,44,0
338,195,354,163214286,0,1495,1,1,G,8200000,209,15000
71,304,967,80000000,0,1962,1,1,PG,8200000,455,0
71,304,967,80000000,0,1962,1,1,PG,8200000,455,0
0,182,11000,27979400,1,12322,1,1,PG-13,8200000,852,0
16000,857,13000,107930000,0,16557,1,1,R,8000000,902,45000
14000,366,813,260000000,0,2047,1,1,PG,8000000,559,21000
2000,51,15000,69800000,0,15361,1,1,PG,8000000,161,0
1000,409,849,10572742,0,2269,1,1,PG-13,8000000,578,738
1000,108,175,23618786,1,485,1,0,R,8000000,115,17000
729,133,2000,14879556,0,3516,1,1,R,8000000,841,0
607,259,1000,204565000,0,2466,1,1,R,8000000,931,18000
548,360,389,40066497,0,1792,1,1,PG-13,8000000,363,0
407,39,638,1997807,0,823,1,1,R,8000000,107,196
406,968,24000,10814185,0,41867,1,1,R,8000000,15000,0
387,399,8000,127144,0,9608,1,1,PG-13,8000000,489,143
341,569,963,3076425,0,3543,0,0,R,8000000,678,0
216,968,1000,6739141,1,4755,1,0,R,8000000,1000,1000
200,1000,21000,336456,0,41645,1,1,R,8000000,18000,494
157,219,4000,4350774,0,4908,1,1,PG-13,8000000,248,0
153,165,275,22201636,0,727,1,1,R,8000000,247,0
152,459,16000,36500000,0,17568,1,1,PG,8000000,466,0
132,216,434,17536788,0,1183,1,1,PG-13,8000000,265,12000
129,3000,23000,34963967,0,39807,1,1,R,8000000,10000,40000
127,373,3000,3014541,0,4370,1,0,R,8000000,415,0
109,7,480,16168741,0,517,1,1,R,8000000,12,43000
87,424,15000,58401464,0,16982,1,1,PG-13,8000000,1000,19000
80,225,668,90800000,1,2004,1,1,PG,8000000,641,0
80,225,668,90800000,1,2004,1,1,PG,8000000,641,0
78,968,12000,10269307,1,17524,1,1,R,8000000,3000,0
73,112,1000,2275557,1,2404,1,1,R,8000000,1000,0
71,168,1000,1789892,0,1795,1,0,R,8000000,261,515
54,306,776,8279017,0,1761,1,0,R,8000000,595,0
53,463,954,53481,0,2512,1,1,R,8000000,551,294
46,701,14000,16938179,0,17336,1,1,R,8000000,826,0
44,458,1000,27362712,0,3199,1,1,PG-13,8000000,886,0
43,47,144,52961,0,326,1,0,R,8000000,63,675
36,405,10000,117190,1,11770,1,0,PG-13,8000000,692,0
36,27,7000,59889948,0,7227,1,1,R,8000000,150,15000
33,475,744,17278980,0,2400,1,1,R,8000000,503,0
30,209,480,398420,0,1234,1,1,R,8000000,257,226
27,49,960,17427926,0,1749,1,1,R,8000000,664,0
26,417,1000,5018450,0,2687,1,1,R,8000000,905,859
26,0,1000,3442820,0,1442,1,1,R,8000000,442,0
26,350,797,303439,0,2073,1,1,R,8000000,474,1000
23,200,1000,532190,0,1610,1,1,PG-13,8000000,273,0
19,117,363,26049082,0,1024,1,1,R,8000000,342,0
19,260,968,12055108,0,2528,1,1,R,8000000,934,0
18,741,1000,10106233,0,5190,1,1,PG,8000000,962,0
16,472,943,6350058,0,2786,1,1,PG-13,8000000,769,20000
15,660,883,4692814,0,3291,1,1,PG-13,8000000,826,77
14,291,14000,1071240,0,15848,1,0,PG-13,8000000,1000,429
13,292,452,17843379,0,1760,1,1,PG-13,8000000,442,0
12,710,2000,568695,0,3921,1,1,R,8000000,844,412
10,34,11000,77413017,0,11218,0,0,G,8000000,108,0
10,912,10000,16115878,1,13433,1,1,R,8000000,1000,0
8,33,553,298110,0,786,1,0,R,8000000,177,0
5,297,449,25926543,0,1534,1,1,PG-13,8000000,332,0
3,631,24000,16699684,0,25792,1,1,PG,8000000,827,0
3,448,905,108662,0,3185,1,1,R,8000000,513,3000
2,0,960,3713002,0,972,1,1,R,8000000,12,131
0,591,18000,22551000,0,37645,1,0,PG-13,8000000,18000,0
0,107,217,52287414,0,644,1,1,R,8000000,107,24000
0,27,133,45063889,0,241,1,0,R,8000000,32,11000
0,388,585,34746109,0,3023,1,1,R,8000000,434,559
0,112,969,18090181,0,1775,1,1,R,8000000,449,0
0,258,530,1641788,0,1381,1,0,R,8000000,387,0
0,617,806,100503,0,3124,1,1,R,8000000,690,1000
21,112,186,671240,0,619,1,0,R,7900000,119,0
655,973,24000,143492840,0,28817,1,1,PG-13,7500000,3000,10000
655,973,24000,143492840,0,28817,1,1,PG-13,7500000,3000,10000
464,11000,23000,32391374,0,54075,1,1,PG-13,7500000,17000,40000
329,280,611,4239767,0,1834,1,0,R,7500000,329,0
248,147,673,10460089,0,1442,1,1,R,7500000,466,1000
194,602,1000,6712241,0,3858,1,1,R,7500000,816,35000
187,158,631,197148,0,1176,1,0,R,7500000,163,0
88,890,1000,43490057,0,4737,1,1,R,7500000,1000,508
78,325,11000,106593296,0,12619,1,1,PG,7500000,509,3000
62,518,584,5100000,0,2024,1,0,R,7500000,552,345
18,742,834,4131640,0,4091,1,1,PG-13,7500000,749,140
11,970,13000,9176553,0,19330,1,1,PG-13,7500000,3000,0
7,36,186,32333860,1,407,0,0,R,7500000,147,0
0,566,21000,31501218,0,22745,1,1,PG,7500000,650,0
0,249,373,3347439,0,1233,1,1,PG,7500000,266,31
0,440,488,12610552,1,2428,1,1,PG-13,7500000,488,129
3000,844,10000,3029870,0,15835,1,0,R,7400000,4000,50000
12,641,788,1818681,1,2486,1,0,R,7300000,698,0
10,106,963,4443403,0,1754,0,0,PG-13,7300000,545,14000
13,594,5000,1094798,0,7692,1,0,R,7200000,629,0
17000,159,883,8373585,0,1934,1,1,R,7000000,618,0
1000,98,816,9190525,0,1120,1,1,R,7000000,105,10000
737,380,718,14891000,0,2240,1,1,R,7000000,524,824
554,530,876,233103,0,2544,1,0,R,7000000,838,311
453,953,15000,40983001,0,27788,1,1,R,7000000,10000,38000
342,501,1000,2344847,0,2158,1,1,R,7000000,518,0
319,11,1000,40158000,0,1051,1,0,R,7000000,18,0
300,73,307,13876974,0,809,0,0,R,7000000,209,0
261,617,783,2062066,0,2684,1,1,R,7000000,658,357
212,54,130,49369900,0,450,1,1,R,7000000,125,0
192,292,14000,9166863,0,14816,1,1,R,7000000,343,16000
159,77,3000,1738692,0,3547,1,0,R,7000000,294,38000
157,224,490,7455447,0,1136,1,1,R,7000000,259,0
152,27,22000,28747570,0,22140,1,0,R,7000000,68,0
126,517,23000,15047419,0,25462,1,1,R,7000000,1000,18000
108,175,12000,39462438,0,13172,1,1,R,7000000,628,0
107,658,893,14612840,0,3110,1,1,PG-13,7000000,664,0
98,397,729,6601079,0,2321,1,0,PG-13,7000000,579,0
82,189,581,35400000,1,1865,1,0,PG,7000000,547,0
72,722,19000,6200756,0,34106,1,1,R,7000000,12000,5000
70,442,692,5694308,0,3128,1,1,PG-13,7000000,585,446
60,628,4000,1654367,0,6526,1,1,R,7000000,787,3000
58,973,23000,382946,0,44969,1,1,R,7000000,20000,19000
49,304,687,9094451,1,1990,1,1,R,7000000,554,0
48,826,1000,14003141,0,4837,1,1,R,7000000,865,375
44,190,637,17474107,0,1342,1,1,R,7000000,256,23000
39,642,12000,529766,0,14889,1,1,R,7000000,970,0
30,407,761,7292175,0,2018,1,1,R,7000000,412,0
30,281,474,453079,0,2029,1,1,R,7000000,403,916
22,794,1000,20257000,1,5282,1,1,R,7000000,841,978
14,270,971,15818967,0,2517,1,1,R,7000000,479,0
11,8,56,6173485,0,105,1,0,R,7000000,36,802
7,35,11000,4720371,0,11116,1,1,PG,7000000,43,650
7,507,805,23838,0,2271,1,0,R,7000000,766,0
6,935,7000,532988,0,9660,1,1,PG-13,7000000,1000,0
6,38,206,5430822,1,493,1,0,R,7000000,192,0
5,52,766,196067,0,1251,1,0,R,7000000,358,97
2,455,1000,1889522,0,2589,1,1,G,7000000,690,797
0,359,655,2148212,0,1906,1,1,PG,7000000,476,157
0,11000,17000,113709992,0,46646,1,1,R,7000000,15000,54000
0,4000,16000,25625110,1,33758,1,1,R,7000000,12000,0
0,597,1000,16901126,0,3544,1,1,R,7000000,649,0
0,303,1000,12583510,0,2444,1,1,R,7000000,340,0
0,106,227,1768416,0,684,1,1,R,7000000,218,0
0,500,18000,1330827,0,19879,1,0,R,7000000,860,0
0,65,387,1040879,0,648,1,1,R,7000000,96,0
0,410,26000,46451,0,27756,1,1,R,7000000,854,694
16000,240,16000,41400000,0,17209,1,1,R,6900000,455,0
13,261,34000,31607598,0,35717,1,0,PG-13,6900000,924,10000
0,787,14000,7993039,0,18643,1,1,R,6900000,1000,10000
777,58,131,6857096,0,343,0,0,R,6800000,66,37000
3,436,710,49526,0,2119,1,1,R,6800000,697,1000
0,83,240,10696,0,490,1,1,R,6800000,83,413
70,826,1000,37295394,0,5959,1,1,PG-13,6600000,912,0
655,88,24000,24792061,0,25092,1,1,R,6500000,829,0
549,911,3000,54557348,0,5732,1,0,R,6500000,912,18000
549,911,3000,54557348,0,5732,1,0,R,6500000,912,18000
218,376,900,16842303,0,2475,1,1,R,6500000,563,0
208,689,876,24103594,0,4840,1,1,PG,6500000,827,391
132,180,435,13367101,0,1140,1,1,R,6500000,230,515
129,782,10000,2268296,0,13180,1,0,PG-13,6500000,918,12000
65,320,975,82528097,0,2223,1,1,PG,6500000,345,0
40,300,1000,84263837,0,2323,1,1,R,6500000,421,45000
38,91,730,10149779,0,1405,1,1,PG-13,6500000,461,342
38,706,12000,66637,0,14462,1,1,R,6500000,712,0
15,874,18000,1029017,0,21107,1,1,R,6500000,986,1000
7,51,699,54215416,0,936,1,1,PG-13,6500000,63,0
3,38,46,110029,0,225,1,0,PG-13,6500000,46,479
0,726,13000,4000304,0,15230,1,0,NC-17,6500000,898,23000
0,266,1000,2024854,0,1942,1,1,PG-13,6500000,373,19
0,255,2000,38400000,1,3582,1,0,R,6500000,663,13000
0,388,782,27545445,0,2892,1,1,R,6500000,652,0
0,182,413,14545844,0,1284,1,1,R,6500000,282,624
0,664,1000,4693919,0,4484,1,1,R,6500000,1000,422
0,742,11000,70527,0,14656,1,1,R,6500000,826,376
64,918,13000,14597405,0,17204,1,0,R,6400000,2000,17000
3,421,16000,126247,0,17469,1,1,PG,6200000,542,321
11000,484,13000,39800000,0,14921,1,1,R,6000000,573,0
909,282,503,119078393,0,1448,1,1,R,6000000,328,0
781,90,596,117560,0,1081,1,1,R,6000000,206,224
378,658,957,18621249,0,4611,1,1,PG-13,6000000,925,0
309,15,27,57504069,0,106,1,1,R,6000000,26,0
263,179,263,3029081,0,993,1,1,R,6000000,261,0
176,46,116,6165429,0,312,0,0,PG,6000000,93,0
162,25,1000,17605861,0,1184,1,0,R,6000000,149,0
148,426,2000,14821531,0,3843,1,1,R,6000000,434,599
138,263,373,4542775,0,1831,1,1,R,6000000,308,985
129,362,976,2077046,0,2748,1,1,R,6000000,617,0
116,898,1000,181360000,0,5127,1,1,PG-13,6000000,944,13000
112,612,1000,6851636,0,2697,1,1,R,6000000,744,0
80,658,8000,12793213,0,10430,1,1,R,6000000,960,0
69,585,939,9821335,0,3354,1,1,R,6000000,706,118
66,21,150,3432342,0,253,0,0,R,6000000,28,0
61,451,974,1346503,0,2430,1,0,PG-13,6000000,595,0
53,491,4000,2207975,0,8297,1,1,PG-13,6000000,3000,0
51,8,446,20772796,0,497,1,0,PG-13,6000000,20,0
51,28,3000,5359774,0,3569,1,0,R,6000000,482,17000
49,10000,24000,11434867,0,51355,1,1,PG-13,6000000,14000,21000
44,328,865,25047631,0,2724,1,1,R,6000000,405,990
38,360,1000,11797927,0,3221,1,1,R,6000000,475,985
23,82,97,3273588,1,382,1,1,PG-13,6000000,91,0
20,130,3000,6670712,0,3825,1,1,PG-13,6000000,591,0
19,71,1000,115862,0,2163,1,1,R,6000000,943,0
12,149,393,795126,0,955,1,0,PG-13,6000000,259,989
12,583,16000,21005329,0,19341,1,0,R,6000000,876,0
12,1000,21000,2600000,0,23962,1,0,R,6000000,1000,0
11,316,767,399611,0,2370,1,1,PG,6000000,529,0
11,419,773,54606,0,2440,1,0,PG-13,6000000,766,30
10,578,3000,27457409,0,6419,1,1,R,6000000,685,478
8,15,244,2025238,0,489,1,1,R,6000000,230,289
7,405,939,22235901,0,2815,1,1,R,6000000,890,593
4,444,11000,20200,0,12772,1,1,PG-13,6000000,485,0
4,546,8000,5895238,0,10123,0,1,R,6000000,806,9000
3,353,4000,4394936,0,5668,1,0,PG-13,6000000,812,901
0,405,555,13235267,0,1752,1,1,PG,6000000,484,256
0,685,1000,63231524,0,5264,1,1,PG-13,6000000,907,676
0,284,721,869325,1,2000,1,1,PG-13,6000000,514,125
0,902,49000,371081,0,51441,1,1,PG-13,6000000,1000,857
0,576,40000,137963328,0,42028,1,0,R,6000000,854,9000
0,3000,14000,134821952,0,28122,1,1,R,6000000,10000,43000
0,535,2000,54800000,0,5122,1,1,R,6000000,553,0
0,1000,26000,30093107,0,39175,1,0,R,6000000,11000,27000
0,1000,26000,30093107,0,39175,1,0,R,6000000,11000,27000
0,120,1000,26236603,0,1582,1,1,R,6000000,245,10000
0,381,742,25244700,1,2270,1,0,R,6000000,602,0
0,574,18000,23272306,0,20821,1,1,R,6000000,979,28000
0,3000,20000,8828771,0,41059,1,1,R,6000000,14000,25000
0,221,697,8596914,0,1517,1,1,R,6000000,394,0
0,389,640,7186670,0,2082,1,1,R,6000000,550,12000
0,826,4000,4859475,0,7103,1,1,R,6000000,899,0
0,379,17000,3588432,0,18947,1,1,R,6000000,1000,0
0,781,1000,2122561,0,3254,1,1,R,6000000,898,0
0,499,11000,36497,0,14599,1,1,R,6000000,826,850
407,501,688,3064356,0,2584,1,1,PG-13,5600000,659,160
57,6,37,27024,0,73,0,0,R,5600000,9,4000
17,255,592,7009668,1,2000,1,1,PG-13,5600000,378,244
131,417,1000,159600000,0,2387,1,1,PG,5500000,559,0
96,35,509,35811509,0,888,1,0,PG-13,5500000,294,0
56,781,4000,56007,0,6776,1,1,R,5500000,902,113
46,249,368,58800000,0,1651,1,0,PG,5500000,303,0
25,57,517,3629758,0,745,0,0,PG-13,5500000,86,0
14,548,14000,1292119,0,16768,1,0,R,5500000,1000,0
0,476,907,50382128,0,2723,1,1,PG-13,5500000,637,0
82,269,809,3895664,0,1858,0,0,R,5300000,447,0
136,139,4000,766487,0,4883,1,1,R,5250000,543,915
18000,977,10000,326308,0,13718,1,1,R,5000000,1000,225
4000,334,4000,5308707,0,5245,1,1,R,5000000,585,393
3000,77,205,20733485,0,428,1,1,PG-13,5000000,130,1000
